id,review_no_per_rest,restaurant_id,restaurant_type,review_rating,review_date,review_body,restaurant_name,restaurant_address
1525,108,4,Chinese,1,02/18/2023,"The girl at front desk let people cut the queue when we are the next one on the waitlist. Also, she keeps telling us our table is ready SOON (we even received 2 system messages informing us our table is ready), but in reality soon equals to 1.5 hours wait.    Bad management & bad employee result in a total waste of time. Will never come again.",Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1526,109,4,Chinese,5,02/18/2023,Great food and service. Will definitely visit it again.,Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1527,110,4,Chinese,5,02/18/2023,"Everything I got was delicious, and the portions were generous.  Nice service, nice atmosphere, and excellent food; I'll be back for more.",Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1528,111,4,Chinese,1,01/19/2023,"Waited an hour to eat and there’s no area for people to wait… we left the umbrella in the reception area and told their staff to watch it .. after we are done eating the umbrella is gone and they can’t find it…….we were able to reach out to their regional manager a very ill tempered old woman. She was very uncivilized and rude, wasted a tremendous amount of our time and did not resolve the issue for us.",Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1529,112,4,Chinese,5,03/20/2023,Chai was delicious and authentic. Kung Pao chicken and Beijing Zha Jiang Noodles are two of my favorite dishes.,Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1530,113,4,Chinese,3,05/19/2022,3/5 The interior design and vibe are very nice but the food is mediocre,Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1531,114,4,Chinese,1,06/23/2022,"I don’t recommend this place. Overall the price is too high considering the taste. 80% of the money is spent on the renovation other than the food.  1. Fried rice was cold when first presented. The manager offered to replace the fried rice and the new one was not hot as well…  2. I cannot distinguish the lamb from beef. I could only taste soy sauce from the dish.  3. The broth of tofu and seafood bisque are extremely similar. I feel like having duplicated dishes.  4. We cannot split the bill for more than 2 people. Given its seemingly high end positioning, I don’t think it’s reasonable",Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1532,115,4,Chinese,5,04/19/2023,The best flavored Chinese restaurant catering Beijing flavor ! Keep on coming back for 5 times already !,Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1533,116,4,Chinese,5,05/19/2022,This was a wonderful dinner. We were a family of 5. They were able to seat us quickly. Everything came out great. The menu is very accessible. The staff kept the tea flowing and my entire family had a great time and meal. This will definitely be on out list of places to come back to.,Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1534,117,4,Chinese,5,03/20/2023,"It’s a great experience. They are very welcoming and charming. Amazing wines, food and service.",Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1535,118,4,Chinese,5,12/20/2022,"Food was really good. Super slow though, management needs to hire more staff. The ones working were great, doing everything they can.",Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1536,119,4,Chinese,5,04/19/2023,"The food was outstanding, and the cocktails were superb. Service was prompt and efficient.",Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1537,120,4,Chinese,5,04/19/2023,"I reserved the table on Resy, so there was no need to wait! Everything was delicious.",Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1538,121,4,Chinese,5,02/18/2023,"Rarely seeing Beijing restaurant in US. Amazing food and service, we had great experience here for Chinese New Year.",Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1539,122,4,Chinese,5,03/20/2023,"The food is good, and the service is polite. Prepare to wait for half an hour, but it'll be worth it.",Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1540,123,4,Chinese,5,03/20/2023,Beijing is my home so I highly recommend this restaurant if you miss traditional Beijing cuisine.,Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1541,124,4,Chinese,1,07/23/2022,"POOR SERVICE WARNING    Good environment and good food, but bad service. The front desk waitress had no sympathy about how long you are waiting at the door. She didn't understand that her primary duty should be providing excellent service to her guests. The service was extremely disappointing and jeopardized the quality of the dining experience.",Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1542,125,4,Chinese,5,05/19/2022,Fabulous food with beautiful quiet ambiance.  Can’t wait to go back and try more!,Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1543,126,4,Chinese,5,05/19/2022,"My husband and I traipsed over to Hell's Kitchen from Times Square after our matinee today's in search of something new, ethnic and unique -- and we found it at Chai on 46th Street in Restaurant Row!!. Wonderful authentic Chinese food, in a lovely peaceful setting. I felt myself relax as soon as I sat down and it severe bright over a pot of tea...Beautiful artwork.  Elegant, yet not too formal; Chinese families with little kids, many young adults and teens the evening that we went there. Wonderful service, friendly helpful staff guided us thru our meal selections. It was also an excellent value for the money.    We enjoyed cabbage salad with peanut sauce and a duck roll for our appetizers, seafood soup which is a specialty, General Tso's chicken (very hot, very sweet), and an unusual dish with pork meatball around an egg. For dessert we consulted our neighbors who suggested Four Treasures Platter - now that was different! Everything was delicious.",Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1544,127,4,Chinese,5,05/19/2022,"everything good here! The signature seafood bisque I order was extremely flavorful.  Great ingredients, real worth! The service was also wonderful, server kindly introduced the dishes for us and what he recommended were delicious! The vibe makes me feel like being in China. A great restaurant, recommended.",Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1545,128,4,Chinese,5,05/19/2022,"The decor and atmosphere are really incredible here. In general, food are great taste and beyond my expectation. Soft crab, Beans with noodles, Beijing duck, many dishes on the menu that I would love to try. The price is also reasonable. Will back again!",Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1546,129,4,Chinese,1,05/19/2022,"The environment is good but the food is just fine, which is not worth the money. All entrees are pricy and have small portions (like the amount of appetizers). They definitely should increase the portions of those entrees otherwise they will loose a lot of returned customers.",Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1547,131,4,Chinese,5,08/22/2022,"Food: Upscale traditional Beijing specialties . The chef is well known from Beijing.  Highly recommend :pan Fried dumplings, Signature Seafood Bisque , Prime beef rib meat, black garlic, Yellow Croaker In Golden Soup, Golden crispy prawn ,Emperor Qianlong's Cabbage  Service: very friendly and attentive , well organized  Special thanks to Sean , the manager , who is very professional, knowledgeable about the menu ( love all his recommendations) , love his upbeat attitude  Decor : cozy Chinese architecture  Location: great location -- close to theater district, Times Square",Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1548,132,4,Chinese,5,04/19/2023,I have been going to this restaurant for many years. Always satisfied with dishes in the past.,Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1549,133,4,Chinese,5,04/19/2023,The food and service are both excellent.  The flavor is authentic!,Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1550,134,4,Chinese,1,05/19/2022,I’m Chinese and the food was too salty and too much MSG for me. Would not go again,Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1551,135,4,Chinese,5,04/19/2023,"When I crave Chinese food, Chai is always my first choice! Extremely recommended",Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1552,136,4,Chinese,5,12/20/2022,Absolutely love the food. The service was also good! One of our to-go places from now on.,Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1553,137,4,Chinese,5,05/19/2022,"Delicious. Now there are heavy-tasting Chinese restaurants everywhere, and there is a great need for a light and delicious restaurant. The decoration is elegant and it looks very quiet on the noisy street and makes people feel very comfortable. The service is also very warm and attentive. I look forward to the official opening.",Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1554,138,4,Chinese,5,11/20/2022,"We booked Chai, our go to family Chinese restaurant. Food and service was excellent.  Highly recommend all dishes.",Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
1555,139,4,Chinese,1,05/19/2022,"We called at at 8:09pm asking about availability and they said the last call was at 9:00pm. We said no problem, that we can arrive in <15m. Then they said they wouldn’t admit us unless we were there by 8:30pm. We hailed a taxi, arrived at 8:17, and when we walked in they immediately turned us away. We mention that we had JUST called and hailed a cab to arrive well in advance of their deadlines, but they still refused us. While we were there discussing this, a table of at least 4 stood up and left, freeing a table. We said we could wait for them to clean it, and they said that table would not be available after cleaning. We were just a party of 2, not like a large party or anything.    Finally we left, disappointed that they hadn’t communicated clearly that they wouldn’t be admitting us even though we had spoken on the phone just 8 minutes before, having been led to believe that we would be admitted.    I had been a loyal customer before this event and had recommended this restaurant to many friends, but after this experience tonight, I’m sorry, I can no longer recommend this restaurant. This experience was very disappointing.",Chai 柴院 | Authentic Chinese Restaurant,353 W 46th St
