id,review_no_per_rest,restaurant_id,restaurant_type,review_rating,review_date,review_body,restaurant_name,restaurant_address
19557,425,57,Italian,3,05/21/2014,"Like always the experience at this Olive garden wasn't bad at all, although it was on a sunday at around 3 PM and we had to wait for an hour to get the table. i really wish Olive Garden accepted prior reservations. Our waiter was really funny and had an Al Pacino accent, who kinda bossed us around but gave us good menu deals and served us well. The Black Tie Mouse my girl friend called for, stole the show.",Olive Garden Italian Restaurant,505 Gateway Dr
19558,426,57,Italian,3,05/20/2018,The wait for a table an 1hr . The wait for a drink at the bar 10mins . 10 mins to pay the bar bill and we had a table waiting. They forgot to put in our order for  appetizers. But the main course was good.,Olive Garden Italian Restaurant,505 Gateway Dr
19559,427,57,Italian,5,05/20/2019,"We are an avid customer of this one at Gateway. I don't ever recall a bad experience. For the most part on certain days the wait is not long. Avoid on holidays, graduation and weekends lol.  Food is good and customer service is as well",Olive Garden Italian Restaurant,505 Gateway Dr
19560,428,57,Italian,3,05/20/2018,Slow service especially at the bar. The food is good. They have had a B rating for a while now. Not sure why they haven't improved.,Olive Garden Italian Restaurant,505 Gateway Dr
19561,429,57,Italian,5,05/19/2020,"Clean, Friendly, We were gree ted at Entry. Destiny was attentive while busy, Food was fresh and hot,  we did the buy1 take 1, it was hot n ready when we were ready to leave!!",Olive Garden Italian Restaurant,505 Gateway Dr
19562,430,57,Italian,4,05/20/2019,Surprisingly the food was great. Service could of been better. Overall experience was good enough,Olive Garden Italian Restaurant,505 Gateway Dr
19563,431,57,Italian,5,05/20/2019,"If you go before 7PM, you'll get a great table with amazing service. Our waiter new everything on the menu it was incredible. Everything tastes delish. Thank you",Olive Garden Italian Restaurant,505 Gateway Dr
19564,432,57,Italian,2,05/20/2018,"First of all....they took 15-20mins before we saw a  waitress. So I ordered the linguine with alfredo sauce and breaded chicken cutlets...it barely had enough sauce on it,when I lift up my noodles to peek underneath dry. My home girl ordered rigatoni with pesto sauce and shrimp. Barely any sauce and it look and taste like  bottle pesto. The appitzer was calamari which was over cooked and rubbery not  edible at all we had to make them take it off the bill. The waitress was nice though..but the quality of the food went down and they cutting cost with authenticity! The menu looks different too the classics are gone...",Olive Garden Italian Restaurant,505 Gateway Dr
19565,433,57,Italian,5,03/20/2023,My place to be..,Olive Garden Italian Restaurant,505 Gateway Dr
19566,434,57,Italian,3,05/20/2019,"Food was a little bland for my taste, kids loved it. Service was good, even when I sent back an appetizer.  Nothing special about the menu, nothing WOW me.",Olive Garden Italian Restaurant,505 Gateway Dr
19567,435,57,Italian,3,05/20/2019,Good food but service is not what it used to be. Very low attitude towards wanting to give a customer great service and good experience.,Olive Garden Italian Restaurant,505 Gateway Dr
19568,436,57,Italian,5,05/21/2015,"My husband and I love going to this location.  The food and service is always excellent.  Most of the time there is a long wait, but for us it's worth it!",Olive Garden Italian Restaurant,505 Gateway Dr
19569,437,57,Italian,4,05/20/2018,"Cool place and nice staff. The food and drinks are also great. The bad thing is that most of the time there is a waiting time, but overall good.",Olive Garden Italian Restaurant,505 Gateway Dr
19570,438,57,Italian,3,05/20/2019,Tried a pasta dish that they said had a carbonara sauce on it. It didn't. It had a garlic cream sauce which was ok but it was misrepresented. Dish came with a salad to share and garlic bread sticks. Everything that was supposed to be warm came at a good temperature. Server was ok and checked on us a couple of times.,Olive Garden Italian Restaurant,505 Gateway Dr
19571,439,57,Italian,5,05/19/2022,Love the customer service skills especially when u arrive to pick up prices great no complaints,Olive Garden Italian Restaurant,505 Gateway Dr
19572,440,57,Italian,5,05/20/2018,"Service was great. Met a lot of wonderful people and shared our opinions on food, wine and drinks with the employees who served us. Had a blast.",Olive Garden Italian Restaurant,505 Gateway Dr
19573,441,57,Italian,1,05/20/2018,"This Olive Garden used to be a good and pleasant place to go and eat ,!!! Not anymore. Two weeks ago family went and just for someone to approach us took a young lady over 10 minutes service was awful so was the food!",Olive Garden Italian Restaurant,505 Gateway Dr
19574,442,57,Italian,2,05/20/2018,"Food was great, waitress was horrible. Didn't ask if all was OK, waited 20 min to ask for the chk, realized we could pay at the table. Poor service she was very slow.",Olive Garden Italian Restaurant,505 Gateway Dr
19575,443,57,Italian,4,05/19/2020,Great place as long as you don't visit on weekends in the evening. Wait time came be over a hour. Other than that good food and good service,Olive Garden Italian Restaurant,505 Gateway Dr
19576,444,57,Italian,4,05/19/2022,The server at the time named Natasha she was a beautiful black sister very great very respectful and bought everything to us before we even asked I give her 10,Olive Garden Italian Restaurant,505 Gateway Dr
19577,445,57,Italian,5,05/19/2021,Was a little scared to order pick up since I had a very bad experience with it’s neighbor restaurant BUT super organized and easy ! Food was ready excatly the time that was given ! In and out smooth and easy ! Will be reordering again,Olive Garden Italian Restaurant,505 Gateway Dr
19578,446,57,Italian,4,05/20/2019,The one at Gateway mallis ok they have a long waiting time but there food is amazing. They don't start you off with water like some other restaurants but again amazing food there salad is legendary.,Olive Garden Italian Restaurant,505 Gateway Dr
19579,447,57,Italian,1,05/20/2019,"This place is very slow...i understand it is a restaurant but on a Wednesday night 9pm and wasnt busy....salad with no salad plate or bowl to eat it....our food took forever to come out. Then it finally came, shrimp scampi ; a bed of dry noodles, a little bit of sauce with a tip of asparagus for 19.99 i mean at that point i just said eff it and left it on table paid my bill and left....never again. I couldve went accross the street to shop rite and get shrimp and noodles if that's what i knew i was going to get. ",Olive Garden Italian Restaurant,505 Gateway Dr
19580,448,57,Italian,3,05/19/2020,We were seated right away waiting for someone to  take our order too 18 minutes  before any came to our table this was 2;30pm on a week day and it was not crowed.,Olive Garden Italian Restaurant,505 Gateway Dr
19581,449,57,Italian,5,05/19/2020,The soup choices are amazing. The salad is always on point. The wine choice today was a EXQUISITE choice for dinner. The waiter Michael was very pleasant and professional.,Olive Garden Italian Restaurant,505 Gateway Dr
21326,0,64,Italian,5,05/19/2022,We had a great time. Perfect food. The server Hailey Did a Phenomenal job taking care of us despite it being so busy due to Valentines day. I would like the restaurant to give her a special pat on the back. She was very generous and kind to us.,Olive Garden Italian Restaurant,777 NJ-18
21327,1,64,Italian,3,03/20/2023,"It was over all a pleasant experience similar to all my previous Olive garden visits. The service was excellent. The server was very responsive and visited the table few times to see if we needed anything. The food, however, I felt has been drifting towards mundane compared to what it used to be years ago. I've been going to Olive garden's for over a decade, probably once a year on average and never had any complaints about the food. But this time it seemed like they changed up their sauce recipe, their bread recipes/baking process, and just the overall food experience wasn't quite up to par to expectations from past visits.. will continue to go there prob once a year.. so food wasn't horrible at least",Olive Garden Italian Restaurant,777 NJ-18
